,Risk,Latitude,Longitude
40273,Risk 2 (Medium),41.69234392305521,-87.6525339944662
40274,Risk 2 (Medium),41.78932932326538,-87.74164564419638
40275,Risk 2 (Medium),41.84468732736255,-87.70210293602436
40285,Risk 2 (Medium),41.76159490138349,-87.68330393051576
40287,Risk 2 (Medium),41.78932932326538,-87.74164564419638
40297,Risk 2 (Medium),41.92425666505584,-87.7532575799249
40300,Risk 2 (Medium),41.85058668017878,-87.67074548829262
40302,Risk 2 (Medium),42.01258706150375,-87.67448205374414
40318,Risk 2 (Medium),41.7352891275082,-87.7025810676121
40331,Risk 2 (Medium),41.93146137537257,-87.76022085503872
40337,Risk 2 (Medium),41.958201226490154,-87.65303477243236
40358,Risk 2 (Medium),42.01916462497029,-87.66839728800085
40362,Risk 2 (Medium),41.99808610722215,-87.65988357906063
40365,Risk 2 (Medium),41.88635160448858,-87.63261394551859
40372,Risk 2 (Medium),41.77224374332346,-87.65416114140606
40381,Risk 2 (Medium),41.7352891275082,-87.7025810676121
40384,Risk 2 (Medium),41.932216987947385,-87.68803328089533
40389,Risk 2 (Medium),41.77799819601639,-87.60573012143782
40394,Risk 2 (Medium),41.99257145211282,-87.66049389721276
40398,Risk 2 (Medium),41.81097968500936,-87.66974853282517
40420,Risk 2 (Medium),41.78932932326538,-87.74164564419638
40427,Risk 2 (Medium),41.78783563115532,-87.74127655955658
40433,Risk 2 (Medium),41.972904166556006,-87.66813299860638
40460,Risk 2 (Medium),41.88298731776042,-87.65014022876997
40468,Risk 2 (Medium),41.79900325575758,-87.58389265837322
40477,Risk 2 (Medium),41.692244366177825,-87.64262037785444
40478,Risk 2 (Medium),41.92425666505584,-87.7532575799249
40497,Risk 2 (Medium),41.80211854301136,-87.62211491496085
40505,Risk 2 (Medium),42.01926995801616,-87.67203329662429
40530,Risk 2 (Medium),41.80948924653102,-87.60641742939396
40533,Risk 2 (Medium),41.96152548013082,-87.6659002996742
40562,Risk 2 (Medium),41.88743405025222,-87.68184949426895
40576,Risk 2 (Medium),41.950370266810324,-87.7080669684227
40582,Risk 2 (Medium),41.8663442415005,-87.72052963180168
40589,Risk 2 (Medium),41.8164555518015,-87.62132347589744
40596,Risk 2 (Medium),41.86627726994009,-87.63936045226204
40601,Risk 2 (Medium),41.95328648540001,-87.76737907014223
40618,Risk 2 (Medium),41.86651663190526,-87.71938879163899
40637,Risk 2 (Medium),41.881806960065425,-87.62954311539406
40647,Risk 2 (Medium),42.00780441337071,-87.6658478386001
40665,Risk 2 (Medium),41.91235702099973,-87.64846469892774
40674,Risk 2 (Medium),41.92425666505584,-87.7532575799249
40681,Risk 2 (Medium),41.88743405025222,-87.68184949426895
40684,Risk 2 (Medium),41.77913417345301,-87.69963357593572
40686,Risk 2 (Medium),42.020087314951844,-87.67323456323767
40688,Risk 2 (Medium),41.9104439540635,-87.67305723973833
40699,Risk 2 (Medium),41.80937654286088,-87.60987083175567
40712,Risk 2 (Medium),41.75122628751871,-87.60056384302895
40713,Risk 2 (Medium),41.70642772851549,-87.64296514345423
40734,Risk 2 (Medium),41.90377044758285,-87.6669045724279
40759,Risk 2 (Medium),41.99838462464786,-87.6897569997645
40760,Risk 2 (Medium),41.86672490646652,-87.685842553295
40767,Risk 2 (Medium),41.73679545764298,-87.58627250913064
40776,Risk 2 (Medium),41.78783563115532,-87.74127655955658
40789,Risk 2 (Medium),41.95396210439125,-87.74845316389185
40793,Risk 2 (Medium),41.86567851033532,-87.76633113301573
40846,Risk 2 (Medium),42.01947448177055,-87.6695594291468
40855,Risk 2 (Medium),41.72259146801053,-87.57429097892624
40873,Risk 2 (Medium),41.9542582535468,-87.66321604105562
40879,Risk 2 (Medium),41.95328648540001,-87.76737907014223
40909,Risk 2 (Medium),41.972904166556006,-87.66813299860638
40935,Risk 2 (Medium),41.87595151338812,-87.74495664191143
40956,Risk 2 (Medium),42.01916462497029,-87.66839728800085
40960,Risk 2 (Medium),41.961343153284,-87.70097298218666
40966,Risk 2 (Medium),41.721073142167896,-87.66489837339607
40968,Risk 2 (Medium),41.91726717672642,-87.72726399727458
40971,Risk 2 (Medium),41.78267895462454,-87.66444514303362
40972,Risk 2 (Medium),41.844281925871094,-87.73033724022378
40976,Risk 2 (Medium),41.880575574798776,-87.72907779396013
40978,Risk 2 (Medium),41.80937654286088,-87.60987083175567
40985,Risk 2 (Medium),41.77913417345301,-87.69963357593572
41004,Risk 2 (Medium),41.83116426262855,-87.62219866212497
41059,Risk 2 (Medium),41.956094325173524,-87.66347696035288
41064,Risk 2 (Medium),41.86672490646652,-87.685842553295
41069,Risk 2 (Medium),41.929654823768935,-87.64312758987808
41070,Risk 2 (Medium),41.9542582535468,-87.66321604105562
41074,Risk 2 (Medium),41.93169927832779,-87.74231035396498
41083,Risk 2 (Medium),41.95423657765485,-87.66486474017245
41095,Risk 2 (Medium),42.010675486099814,-87.67416668417441
41104,Risk 2 (Medium),41.95699850100133,-87.66403716394323
41125,Risk 2 (Medium),41.86651663190526,-87.71938879163899
41132,Risk 2 (Medium),41.99838462464786,-87.6897569997645
41138,Risk 2 (Medium),41.7662898046204,-87.58231128994726
41139,Risk 2 (Medium),41.89209413686178,-87.61156988394657
41156,Risk 2 (Medium),41.80948924653102,-87.60641742939396
41162,Risk 2 (Medium),41.88743405025222,-87.68184949426895
41164,Risk 2 (Medium),41.85883396834164,-87.71786718629976
41175,Risk 2 (Medium),41.8952609502373,-87.72574429245381
41181,Risk 2 (Medium),42.020087314951844,-87.67323456323767
41199,Risk 2 (Medium),41.932666011669454,-87.64618727181544
41221,Risk 2 (Medium),41.75122628751871,-87.60056384302895
41222,Risk 2 (Medium),41.99257145211282,-87.66049389721276
41223,Risk 2 (Medium),41.88743405025222,-87.68184949426895
41224,Risk 2 (Medium),41.94731748901496,-87.65641794764645
41242,Risk 2 (Medium),41.92557753673624,-87.64777376041414
41262,Risk 2 (Medium),41.7365293485654,-87.62401813258253
41276,Risk 2 (Medium),41.89209413686178,-87.61156988394657
41283,Risk 2 (Medium),41.90290224948781,-87.66366742115733
41293,Risk 2 (Medium),41.876797440785374,-87.63325591022408
41300,Risk 2 (Medium),42.00925288888164,-87.67387392399523
41306,Risk 2 (Medium),41.93106762600581,-87.77331385638027
41313,Risk 2 (Medium),41.808662601878325,-87.67025444015967
41327,Risk 2 (Medium),41.77793844630634,-87.7732891234417
41329,Risk 2 (Medium),41.95396210439125,-87.74845316389185
41337,Risk 2 (Medium),41.80211854301136,-87.62211491496085
41368,Risk 2 (Medium),41.91937007966475,-87.6944211011287
41374,Risk 2 (Medium),41.86567851033532,-87.76633113301573
41375,Risk 2 (Medium),41.944429644937394,-87.64293660523043
41394,Risk 2 (Medium),41.85045102427,-87.65879785567869
41409,Risk 2 (Medium),41.816865148052045,-87.59868884416672
41416,Risk 2 (Medium),41.90216361535187,-87.77166651553104
41419,Risk 2 (Medium),41.765920416429054,-87.5764402487624
41423,Risk 2 (Medium),41.85898335706959,-87.65753444132423
41426,Risk 2 (Medium),41.88743405025222,-87.68184949426895
41444,Risk 2 (Medium),41.721073142167896,-87.66489837339607
41446,Risk 2 (Medium),41.94731748901496,-87.65641794764645
41450,Risk 2 (Medium),41.8533014640748,-87.649929695282
41464,Risk 2 (Medium),41.812181052065476,-87.70712481334274
41483,Risk 2 (Medium),41.884628445139725,-87.62261269904712
41493,Risk 2 (Medium),41.87352016759248,-87.71063936830366
41494,Risk 2 (Medium),41.94731748901496,-87.65641794764645
41498,Risk 2 (Medium),41.862567373918246,-87.66011241902464
41510,Risk 2 (Medium),41.95423657765485,-87.66486474017245
41512,Risk 2 (Medium),41.75021123096092,-87.66634242788095
41518,Risk 2 (Medium),41.947207091228684,-87.64955300074726
41523,Risk 2 (Medium),41.95699850100133,-87.66403716394323
41531,Risk 2 (Medium),41.9542582535468,-87.66321604105562
41538,Risk 2 (Medium),41.792293399400116,-87.79011270886056
41544,Risk 2 (Medium),41.83778774302407,-87.6415528448316
41545,Risk 2 (Medium),41.75163359897594,-87.5651606509335
41546,Risk 2 (Medium),41.91716700095859,-87.65845322644007
41552,Risk 2 (Medium),41.880575574798776,-87.72907779396013
41593,Risk 2 (Medium),41.8454862477695,-87.64283697309902
41597,Risk 2 (Medium),41.99838462464786,-87.6897569997645
41615,Risk 2 (Medium),41.88138628442378,-87.63071954393341
41631,Risk 2 (Medium),41.885801546318,-87.62465977106315
41632,Risk 2 (Medium),42.00471569947857,-87.66100295990694
41638,Risk 2 (Medium),41.932666011669454,-87.64618727181544
41654,Risk 2 (Medium),41.85898335706959,-87.65753444132423
41655,Risk 2 (Medium),41.997817925956696,-87.69125188556994
41681,Risk 2 (Medium),41.85883396834164,-87.71786718629976
41687,Risk 2 (Medium),41.885851558869476,-87.74553252617807
41707,Risk 2 (Medium),41.98582638690386,-87.66944490647181
41712,Risk 2 (Medium),41.88408323487089,-87.66026975842354
41725,Risk 2 (Medium),41.775449401449336,-87.68368953891188
41752,Risk 2 (Medium),41.993853574893926,-87.66023863563797
41759,Risk 2 (Medium),41.69305404481716,-87.68086190054576
41762,Risk 2 (Medium),41.932686027627966,-87.64511954699455
41774,Risk 2 (Medium),41.909420030729095,-87.67619508256817
41777,Risk 2 (Medium),42.008536400868735,-87.91442843927048
41780,Risk 2 (Medium),41.86651388819227,-87.70573359902552
41781,Risk 2 (Medium),41.94309688251642,-87.67942900087363
41782,Risk 2 (Medium),41.816865148052045,-87.59868884416672
41789,Risk 2 (Medium),41.895019202356075,-87.75811787579657
41794,Risk 2 (Medium),41.91716700095859,-87.65845322644007
41808,Risk 2 (Medium),42.00925288888164,-87.67387392399523
41809,Risk 2 (Medium),41.89246403299273,-87.631294885907
41821,Risk 2 (Medium),41.895746584000314,-87.69910280356913
41869,Risk 2 (Medium),41.778544187675465,-87.74189535416622
41891,Risk 2 (Medium),41.85810811747071,-87.65330213444427
41894,Risk 2 (Medium),41.79360873515697,-87.7551435944852
41897,Risk 2 (Medium),41.7950302941271,-87.79150778405935
41915,Risk 2 (Medium),41.85521908321911,-87.66324077066272
41934,Risk 2 (Medium),41.84152228474829,-87.73284473849222
41935,Risk 2 (Medium),41.88158931215538,-87.65208622703864
41945,Risk 2 (Medium),41.75970438569175,-87.65383153233265
41946,Risk 2 (Medium),41.87352016759248,-87.71063936830366
41950,Risk 2 (Medium),42.00014772933609,-87.66084730639686
41957,Risk 2 (Medium),41.94306905085417,-87.68152314988974
41963,Risk 2 (Medium),41.90214722221902,-87.75523938842791
41965,Risk 2 (Medium),41.89408538066317,-87.62040431002174
41966,Risk 2 (Medium),41.78267895462454,-87.66444514303362
41970,Risk 2 (Medium),41.99806098617968,-87.66223011630068
41982,Risk 2 (Medium),41.998007709170274,-87.66720699105288
41987,Risk 2 (Medium),41.78518088919182,-87.72308691684016
42006,Risk 2 (Medium),41.795572249210956,-87.76251629432232
42013,Risk 2 (Medium),41.983952200630576,-87.66900616354508
42018,Risk 2 (Medium),41.961408694471395,-87.69079624298841
42021,Risk 2 (Medium),41.94713969609277,-87.65376603342294
42039,Risk 2 (Medium),41.910671665924546,-87.6725169329765
42040,Risk 2 (Medium),41.91702447081299,-87.72905885077196
42041,Risk 2 (Medium),41.83095278930358,-87.62144916300736
42042,Risk 2 (Medium),41.997473444365156,-87.69828625157093
42045,Risk 2 (Medium),41.93904479048524,-87.72235157750332
42052,Risk 2 (Medium),41.88209336730132,-87.63039164462683
42073,Risk 2 (Medium),41.997817925956696,-87.69125188556994
42077,Risk 2 (Medium),41.851107480190045,-87.61286663254377
42083,Risk 2 (Medium),41.961343153284,-87.70097298218666
42094,Risk 2 (Medium),41.75163359897594,-87.5651606509335
42098,Risk 2 (Medium),41.89408538066317,-87.62040431002174
42124,Risk 2 (Medium),41.96105092802391,-87.71054269826651
42129,Risk 2 (Medium),41.910671665924546,-87.6725169329765
42138,Risk 2 (Medium),41.90214722221902,-87.75523938842791
42142,Risk 2 (Medium),41.750388106951974,-87.6694385169667
42148,Risk 2 (Medium),41.86262257416285,-87.69070243974987
42151,Risk 2 (Medium),41.764683442911746,-87.62474219585987
42175,Risk 2 (Medium),41.95364665191581,-87.71848490505018
42181,Risk 2 (Medium),41.70727532159898,-87.62346617188196
42184,Risk 2 (Medium),41.80353157201608,-87.66741489595086
42186,Risk 2 (Medium),41.98582638690386,-87.66944490647181
42196,Risk 2 (Medium),41.65902472179736,-87.60909139773335
42209,Risk 2 (Medium),41.984384824892075,-87.66909931387195
42211,Risk 2 (Medium),41.74987081545715,-87.68680008233817
42217,Risk 2 (Medium),41.86651388819227,-87.70573359902552
42225,Risk 2 (Medium),41.88408323487089,-87.66026975842354
42230,Risk 2 (Medium),41.895019202356075,-87.75811787579657
42234,Risk 2 (Medium),41.909420030729095,-87.67619508256817
42235,Risk 2 (Medium),41.88408323487089,-87.66026975842354
42239,Risk 2 (Medium),41.886567370886944,-87.62438467059714
42249,Risk 2 (Medium),41.935969320447725,-87.6441140608449
42254,Risk 2 (Medium),41.890714480259966,-87.6242698742923
42260,Risk 2 (Medium),41.88743405025222,-87.68184949426895
42268,Risk 2 (Medium),41.88708768190208,-87.7649572507278
42276,Risk 2 (Medium),41.994474772528385,-87.65773063959293
42301,Risk 2 (Medium),41.91524998684686,-87.63429326814013
42315,Risk 2 (Medium),41.91524998684686,-87.63429326814013
42317,Risk 2 (Medium),41.98356391497465,-87.65714629097485
42322,Risk 2 (Medium),41.80960925369593,-87.60892910956369
42327,Risk 2 (Medium),41.75148901882857,-87.57663364715819
42331,Risk 2 (Medium),41.83703591986486,-87.72083831324798
42344,Risk 2 (Medium),41.778544187675465,-87.74189535416622
42346,Risk 2 (Medium),41.83118341297423,-87.62017889397112
42348,Risk 2 (Medium),41.98352906115736,-87.65915456081615
42371,Risk 2 (Medium),41.7439330770293,-87.59929083361996
42383,Risk 2 (Medium),41.932748996008655,-87.65380148899577
42388,Risk 2 (Medium),41.859476650640005,-87.66794196355906
42410,Risk 2 (Medium),41.916419058547525,-87.63760096984396
42415,Risk 2 (Medium),41.97628305591404,-87.65514776882976
42418,Risk 2 (Medium),41.75970438569175,-87.65383153233265
42426,Risk 2 (Medium),41.85810811747071,-87.65330213444427
42428,Risk 2 (Medium),41.779507834886005,-87.65384957607998
42429,Risk 2 (Medium),41.935969320447725,-87.6441140608449
42434,Risk 2 (Medium),41.91738381273884,-87.71746411595915
42435,Risk 2 (Medium),41.95231018698679,-87.74743369959046
42437,Risk 2 (Medium),41.917621273828466,-87.71692852023781
42441,Risk 2 (Medium),41.80189221533366,-87.62256558837282
42452,Risk 2 (Medium),41.86601714861247,-87.72831529648006
42460,Risk 2 (Medium),41.965537226618295,-87.65502740724979
42462,Risk 2 (Medium),41.88158931215538,-87.65208622703864
42485,Risk 2 (Medium),41.86262257416285,-87.69070243974987
42499,Risk 2 (Medium),41.747538448447344,-87.60498573080179
42500,Risk 2 (Medium),41.90952654956761,-87.6759097765158
42512,Risk 2 (Medium),41.78518088919182,-87.72308691684016
42515,Risk 2 (Medium),41.954446303973185,-87.66553512156656
42528,Risk 2 (Medium),41.779507834886005,-87.65384957607998
42534,Risk 2 (Medium),41.84152228474829,-87.73284473849222
42538,Risk 2 (Medium),41.90399737868753,-87.63130110621994
42542,Risk 2 (Medium),41.87803442833617,-87.63117140697916
42558,Risk 2 (Medium),41.75034206159885,-87.67300239087366
42564,Risk 2 (Medium),41.791420282097995,-87.58014776868883
42572,Risk 2 (Medium),41.91702447081299,-87.72905885077196
42573,Risk 2 (Medium),41.93291687750861,-87.64457163885305
42583,Risk 2 (Medium),41.92058445240243,-87.70331314939408
42585,Risk 2 (Medium),41.65902472179736,-87.60909139773335
42588,Risk 2 (Medium),41.877220847108276,-87.70524106301603
42590,Risk 2 (Medium),41.72672451923874,-87.60473156699163
42593,Risk 2 (Medium),41.881837903065296,-87.73387032591049
42608,Risk 2 (Medium),41.70727532159898,-87.62346617188196
42632,Risk 2 (Medium),41.98356391497465,-87.65714629097485
42635,Risk 2 (Medium),41.89561531354531,-87.70670532510552
42647,Risk 2 (Medium),41.856444558725435,-87.66219444234406
42652,Risk 2 (Medium),41.89576984662454,-87.62562855938957
42654,Risk 2 (Medium),41.91524998684686,-87.63429326814013
42660,Risk 2 (Medium),41.91524998684686,-87.63429326814013
42662,Risk 2 (Medium),41.859476650640005,-87.66794196355906
42682,Risk 2 (Medium),41.89362521162533,-87.75943556816057
42724,Risk 2 (Medium),41.76870699564607,-87.6832083696179
42737,Risk 2 (Medium),41.99191242477542,-87.66047396631802
42780,Risk 2 (Medium),41.877220847108276,-87.70524106301603
42782,Risk 2 (Medium),41.93598424806026,-87.66523835571756
42786,Risk 2 (Medium),41.859476650640005,-87.66794196355906
42791,Risk 2 (Medium),41.932748996008655,-87.65380148899577
42792,Risk 2 (Medium),41.72672451923874,-87.60473156699163
42796,Risk 2 (Medium),41.79484655734578,-87.62585313886993
42798,Risk 2 (Medium),41.949121821134746,-87.6562822491227
42802,Risk 2 (Medium),41.86240593159165,-87.70505247286087
42811,Risk 2 (Medium),41.97628305591404,-87.65514776882976
42820,Risk 2 (Medium),41.935969320447725,-87.6441140608449
42823,Risk 2 (Medium),41.86578454122189,-87.6452147735033
42850,Risk 2 (Medium),41.7439330770293,-87.59929083361996
42863,Risk 2 (Medium),41.88874103813188,-87.63708054058772
42879,Risk 2 (Medium),41.968383153992136,-87.70381873488532
42884,Risk 2 (Medium),41.98156518289985,-87.6682704629412
42892,Risk 2 (Medium),41.946818741778436,-87.67356491808364
42907,Risk 2 (Medium),41.686249266443774,-87.64204217300293
42915,Risk 2 (Medium),41.949121821134746,-87.6562822491227
42949,Risk 2 (Medium),41.72788019121327,-87.5510612280602
42951,Risk 2 (Medium),41.702573275377226,-87.5250941359867
42958,Risk 2 (Medium),41.94912883486111,-87.65588747171282
42961,Risk 2 (Medium),41.86205107590512,-87.72002360223722
42980,Risk 2 (Medium),41.92841719214103,-87.69071740179588
42985,Risk 2 (Medium),41.85094352340354,-87.63182661076641
42991,Risk 2 (Medium),41.87401633528216,-87.67026082839732
43004,Risk 2 (Medium),41.94915254326036,-87.6544465885995
43023,Risk 2 (Medium),41.754660124393745,-87.7413847586052
43039,Risk 2 (Medium),41.8808046152,-87.71137549591673
43040,Risk 2 (Medium),41.65367427506517,-87.59952683280298
43065,Risk 2 (Medium),41.88436187748195,-87.63316453760919
43070,Risk 2 (Medium),41.88051171710117,-87.73451467580853
43084,Risk 2 (Medium),41.95231018698679,-87.74743369959046
43088,Risk 2 (Medium),41.80962869787754,-87.607369737858
43093,Risk 2 (Medium),41.96634736406372,-87.68898364635334
43105,Risk 2 (Medium),41.9835594257736,-87.6573820240728
43106,Risk 2 (Medium),41.881837903065296,-87.73387032591049
43119,Risk 2 (Medium),41.852980264091904,-87.62564847242349
43125,Risk 2 (Medium),41.968383153992136,-87.70381873488532
43143,Risk 2 (Medium),41.751090653649996,-87.61001847700095
43156,Risk 2 (Medium),41.9025831900537,-87.72615275088485
43161,Risk 2 (Medium),41.75830348788296,-87.61483130357796
43164,Risk 2 (Medium),41.92004416971896,-87.66242978176105
43166,Risk 2 (Medium),41.86601714861247,-87.72831529648006
43175,Risk 2 (Medium),41.75082437907815,-87.62654379362714
43178,Risk 2 (Medium),41.86601714861247,-87.72831529648006
43210,Risk 2 (Medium),41.89362521162533,-87.75943556816057
43216,Risk 2 (Medium),41.73637382027632,-87.62723156456728
43224,Risk 2 (Medium),41.91520448998497,-87.7018750464769
43234,Risk 2 (Medium),41.85045102427,-87.65879785567869
43237,Risk 2 (Medium),41.750779186143816,-87.62915519996015
43240,Risk 2 (Medium),41.93194600914831,-87.72344452041501
43265,Risk 2 (Medium),41.88331714661759,-87.63291657190607
43291,Risk 2 (Medium),41.89561531354531,-87.70670532510552
43294,Risk 2 (Medium),41.88080415817653,-87.72824442169659
43310,Risk 2 (Medium),41.775220087308064,-87.58643662574816
43348,Risk 2 (Medium),41.94686805180506,-87.65417077896994
43358,Risk 2 (Medium),41.9684865231992,-87.69084635820667
43359,Risk 2 (Medium),41.95314063266225,-87.7780655339802
43397,Risk 2 (Medium),41.88004636548346,-87.77041143537559
43400,Risk 2 (Medium),41.88051171710117,-87.73451467580853
43405,Risk 2 (Medium),41.779545995673644,-87.65119025579277
43432,Risk 2 (Medium),41.8808046152,-87.71137549591673
43447,Risk 2 (Medium),41.9325111830202,-87.73942513693042
43458,Risk 2 (Medium),41.88045241624128,-87.6562990571108
43469,Risk 2 (Medium),41.90936859945151,-87.77517929622715
43470,Risk 2 (Medium),41.65367427506517,-87.59952683280298
43472,Risk 2 (Medium),41.88743405025222,-87.68184949426895
43474,Risk 2 (Medium),41.93849347975001,-87.78119682742441
43475,Risk 2 (Medium),41.989676935640276,-87.67020681648779
43477,Risk 2 (Medium),41.94686805180506,-87.65417077896994
43494,Risk 2 (Medium),41.795572249210956,-87.76251629432232
43516,Risk 2 (Medium),42.018494990194064,-87.67578802516351
43523,Risk 2 (Medium),41.95180634357866,-87.66038145990446
43527,Risk 2 (Medium),41.90991975403224,-87.73197125697024
43535,Risk 2 (Medium),41.85045102427,-87.65879785567869
43545,Risk 2 (Medium),41.9835594257736,-87.6573820240728
43563,Risk 2 (Medium),41.87297585378775,-87.76144998426264
43595,Risk 2 (Medium),41.79828531153699,-87.74276776518593
43602,Risk 2 (Medium),41.89246403299273,-87.631294885907
43605,Risk 2 (Medium),41.86601714861247,-87.72831529648006
43607,Risk 2 (Medium),41.85045102427,-87.65879785567869
43654,Risk 2 (Medium),41.89406316257156,-87.62139584024656
43657,Risk 2 (Medium),41.95421067810481,-87.65014829844601
43669,Risk 2 (Medium),41.995494279443726,-87.6602863708148
43690,Risk 2 (Medium),41.939731753032866,-87.71266537793763
43695,Risk 2 (Medium),41.73679545764298,-87.58627250913064
43696,Risk 2 (Medium),41.873996794253934,-87.63080550326386
43698,Risk 2 (Medium),41.81915944426749,-87.66423535543835
43700,Risk 2 (Medium),41.77888584497597,-87.70148916875044
43704,Risk 2 (Medium),41.90383104554419,-87.62874004775949
43729,Risk 2 (Medium),41.907360174441216,-87.6258106615082
43732,Risk 2 (Medium),41.9025831900537,-87.72615275088485
43760,Risk 2 (Medium),41.94240558169695,-87.68840366019266
43761,Risk 2 (Medium),41.88080415817653,-87.72824442169659
43775,Risk 2 (Medium),41.961050018924624,-87.71062697843136
43777,Risk 2 (Medium),41.750534981258156,-87.65865206228969
43791,Risk 2 (Medium),41.9684865231992,-87.69084635820667
43802,Risk 2 (Medium),41.88309915782265,-87.63460036317278
43808,Risk 2 (Medium),41.919526594497476,-87.76937582701345
43839,Risk 2 (Medium),41.953440247463924,-87.736028423952
43851,Risk 2 (Medium),41.96160381583514,-87.6760788298814
43861,Risk 2 (Medium),41.889682960687374,-87.63712095614754
43874,Risk 2 (Medium),41.88637740620821,-87.62438167043967
43900,Risk 2 (Medium),41.73646911302717,-87.62302412422503
43907,Risk 2 (Medium),41.750534981258156,-87.65865206228969
43913,Risk 2 (Medium),41.81151965504462,-87.66490013699362
43933,Risk 2 (Medium),41.902826063033366,-87.69560739209435
43943,Risk 2 (Medium),41.74947552001605,-87.68297883687882
43944,Risk 2 (Medium),41.91463435904626,-87.67160356537715
43951,Risk 2 (Medium),41.88746153049457,-87.70216140146225
43960,Risk 2 (Medium),41.989676935640276,-87.67020681648779
43961,Risk 2 (Medium),41.699537212857244,-87.67125108125519
43967,Risk 2 (Medium),41.97677809518221,-87.80686685787016
43968,Risk 2 (Medium),41.922931042553756,-87.74611947794305
43972,Risk 2 (Medium),41.77227131013158,-87.64444559780294
43980,Risk 2 (Medium),41.824225298354705,-87.70429640601353
43985,Risk 2 (Medium),41.69574845226364,-87.70577383458786
44020,Risk 2 (Medium),41.99805033405428,-87.66298528869856
44028,Risk 2 (Medium),41.7662898046204,-87.58231128994726
44034,Risk 2 (Medium),41.765410450185385,-87.63819690555147
44036,Risk 2 (Medium),41.88477970462645,-87.63080066748627
44040,Risk 2 (Medium),41.73646911302717,-87.62302412422503
44047,Risk 2 (Medium),41.88004636548346,-87.77041143537559
44067,Risk 2 (Medium),41.69305404481716,-87.68086190054576
44073,Risk 2 (Medium),41.998494619825685,-87.6900530686818
44092,Risk 2 (Medium),41.9612695269616,-87.71063122896196
44096,Risk 2 (Medium),41.95315397886522,-87.77717789155297
44106,Risk 2 (Medium),41.96975372057437,-87.68940343670431
44111,Risk 2 (Medium),41.99773590910101,-87.69592888048767
44115,Risk 2 (Medium),41.99079489723504,-87.67920712450828
44120,Risk 2 (Medium),41.97827366117178,-87.66848747806307
44132,Risk 2 (Medium),41.9032749816711,-87.67867197653135
44141,Risk 2 (Medium),41.90394370462949,-87.63582875319368
44227,Risk 2 (Medium),41.653586759821636,-87.54576808948946
44249,Risk 2 (Medium),41.946736269406316,-87.70842597920598
44260,Risk 2 (Medium),41.919526594497476,-87.76937582701345
44264,Risk 2 (Medium),41.894976480682615,-87.7636605397335
44276,Risk 2 (Medium),41.9032749816711,-87.67867197653135
44280,Risk 2 (Medium),41.90383104554419,-87.62874004775949
44286,Risk 2 (Medium),41.961580737470676,-87.67765176892023
44302,Risk 2 (Medium),41.83018725526863,-87.68517792510231
44310,Risk 2 (Medium),41.87297585378775,-87.76144998426264
44341,Risk 2 (Medium),41.922832100620326,-87.72106220348968
44345,Risk 2 (Medium),41.88447026133079,-87.65018386814943
44346,Risk 2 (Medium),41.93602793813531,-87.76626204640749
44348,Risk 2 (Medium),41.96911041708682,-87.70834946655077
44352,Risk 2 (Medium),41.99786429068685,-87.66065827614052
44369,Risk 2 (Medium),41.92820408016414,-87.68225482659578
44386,Risk 2 (Medium),41.81151965504462,-87.66490013699362
44396,Risk 2 (Medium),41.85790269277439,-87.65215620861206
44408,Risk 2 (Medium),41.79893753637153,-87.68351638236892
44412,Risk 2 (Medium),41.95315397886522,-87.77717789155297
44420,Risk 2 (Medium),41.990212325566226,-87.71404361530651
44423,Risk 2 (Medium),41.88746153049457,-87.70216140146225
44451,Risk 2 (Medium),41.909434466104116,-87.75239305833513
44453,Risk 2 (Medium),41.99736195587988,-87.6606330429187
44464,Risk 2 (Medium),41.795252448784964,-87.63037632698764
44468,Risk 2 (Medium),41.75404790407191,-87.65368521772726
44472,Risk 2 (Medium),41.758318411685494,-87.61408861860905
44482,Risk 2 (Medium),41.91463435904626,-87.67160356537715
44491,Risk 2 (Medium),41.88324175801449,-87.67764871382398
44496,Risk 2 (Medium),41.85787962051774,-87.66767674944677
44501,Risk 2 (Medium),41.877146786216336,-87.62912123316899
44506,Risk 2 (Medium),41.7662898046204,-87.58231128994726
44516,Risk 2 (Medium),41.990212325566226,-87.71404361530651
44522,Risk 2 (Medium),41.902826063033366,-87.69560739209435
44545,Risk 2 (Medium),41.969394221758314,-87.76188717239603
44546,Risk 2 (Medium),41.786435992466544,-87.69853630966196
44569,Risk 2 (Medium),41.908611225840936,-87.67493205247511
44570,Risk 2 (Medium),41.69305404481716,-87.68086190054576
44573,Risk 2 (Medium),41.792293399400116,-87.79011270886056
44578,Risk 2 (Medium),41.95315397886522,-87.77717789155297
44579,Risk 2 (Medium),41.85045102427,-87.65879785567869
44583,Risk 2 (Medium),41.951395589478935,-87.67666930128277
44585,Risk 2 (Medium),41.85045102427,-87.65879785567869
44586,Risk 2 (Medium),41.99773590910101,-87.69592888048767
44592,Risk 2 (Medium),41.80918129369096,-87.62256913392193
44594,Risk 2 (Medium),42.008536400868735,-87.91442843927048
44597,Risk 2 (Medium),41.95314063266225,-87.7780655339802
44613,Risk 2 (Medium),41.88458626715457,-87.63101044588598
44649,Risk 2 (Medium),41.880676990873795,-87.7258161269194
44653,Risk 2 (Medium),41.86939893635288,-87.66483430077446
44679,Risk 2 (Medium),41.85045102427,-87.65879785567869
