,Risk,Latitude,Longitude
65530,Risk 3 (Low),41.940032781060296,-87.64941521112496
65534,Risk 3 (Low),41.85128312732289,-87.70509219466032
65535,Risk 3 (Low),41.779124762208056,-87.68529054257587
65640,Risk 3 (Low),41.90398663767977,-87.62853057119635
65660,Risk 3 (Low),41.764867751648886,-87.66364715745131
65674,Risk 3 (Low),41.78399506952186,-87.61565416279082
65726,Risk 3 (Low),41.848166839152796,-87.71172135720767
65793,Risk 3 (Low),41.91378440726454,-87.66244709996674
65806,Risk 3 (Low),41.95405539635035,-87.70383363572144
65813,Risk 3 (Low),41.95405539635035,-87.70383363572144
65852,Risk 3 (Low),41.78399506952186,-87.61565416279082
65888,Risk 3 (Low),41.93947529683679,-87.7022981998712
65907,Risk 3 (Low),41.96838058242409,-87.70420548863821
65908,Risk 3 (Low),41.79974423784722,-87.6500124196353
65925,Risk 3 (Low),41.909499044957975,-87.7647109791247
65961,Risk 3 (Low),41.82493724690532,-87.66362720031302
66017,Risk 3 (Low),41.88199433820508,-87.6397586848809
66042,Risk 3 (Low),41.91227321635567,-87.6806240105823
66093,Risk 3 (Low),41.76555261652991,-87.62682483348057
66133,Risk 3 (Low),41.92198992591928,-87.78370990283081
66160,Risk 3 (Low),41.89231802030073,-87.74556872149367
66167,Risk 3 (Low),41.80836870417712,-87.69435412866963
66180,Risk 3 (Low),42.01658402672464,-87.69035366239923
66221,Risk 3 (Low),41.77316697677645,-87.61057130526635
66232,Risk 3 (Low),42.008536400868735,-87.91442843927048
66255,Risk 3 (Low),41.873216999114796,-87.67567517654017
66281,Risk 3 (Low),41.909499044957975,-87.7647109791247
66298,Risk 3 (Low),42.008536400868735,-87.91442843927048
66299,Risk 3 (Low),41.96157166909007,-87.67871195228508
66302,Risk 3 (Low),42.008536400868735,-87.91442843927048
66304,Risk 3 (Low),41.931852775217145,-87.71290124965445
66306,Risk 3 (Low),42.008536400868735,-87.91442843927048
66312,Risk 3 (Low),42.008536400868735,-87.91442843927048
66320,Risk 3 (Low),41.82493724690532,-87.66362720031302
66328,Risk 3 (Low),41.88695798598848,-87.67202649859324
66329,Risk 3 (Low),41.88695798598848,-87.67202649859324
66417,Risk 3 (Low),41.87932841566754,-87.7551745471756
66459,Risk 3 (Low),41.90281332978524,-87.69712881362463
66522,Risk 3 (Low),41.70720611616949,-87.62881500236826
66539,Risk 3 (Low),42.01152661782028,-87.67417733605427
66544,Risk 3 (Low),41.96378896425155,-87.65660649237587
66548,Risk 3 (Low),41.81300076290179,-87.66493608625038
66625,Risk 3 (Low),41.8598459613706,-87.70533855397117
66663,Risk 3 (Low),41.84833139315216,-87.64191262150257
66736,Risk 3 (Low),41.70742617554536,-87.61370990488432
66833,Risk 3 (Low),41.87932841566754,-87.7551745471756
66858,Risk 3 (Low),41.90401477600578,-87.63013571818895
66881,Risk 3 (Low),41.96617286828409,-87.67896468081808
66888,Risk 3 (Low),41.9952114602224,-87.66027799290869
66896,Risk 3 (Low),41.90281332978524,-87.69712881362463
66899,Risk 3 (Low),41.89938196589096,-87.69694004377007
66938,Risk 3 (Low),41.8464606639961,-87.7038037640727
66986,Risk 3 (Low),41.96378896425155,-87.65660649237587
67034,Risk 3 (Low),41.902221624325975,-87.76777184547942
67071,Risk 3 (Low),41.90855121194696,-87.63836566082679
67114,Risk 3 (Low),41.80842908145202,-87.69182762324499
67120,Risk 3 (Low),41.965267394985155,-87.65923797731207
67178,Risk 3 (Low),41.90932294645955,-87.76105002086227
67196,Risk 3 (Low),41.77290240985873,-87.64446132727797
67204,Risk 3 (Low),41.69159402137022,-87.62118392959103
67219,Risk 3 (Low),41.80842908145202,-87.69182762324499
67261,Risk 3 (Low),41.777958159628795,-87.77229419600668
67262,Risk 3 (Low),41.85498427589261,-87.72470284188569
67299,Risk 3 (Low),41.94002308557274,-87.63960569772243
67307,Risk 3 (Low),41.91061262400528,-87.66112181251877
67568,Risk 3 (Low),41.84833139315216,-87.64191262150257
67666,Risk 3 (Low),42.00781354374328,-87.66515829203934
67709,Risk 3 (Low),41.75022123811565,-87.66521277969126
67719,Risk 3 (Low),41.76011986738749,-87.644137230067
67746,Risk 3 (Low),41.929165822230786,-87.70777476891394
67761,Risk 3 (Low),41.898523624477036,-87.75066658623362
67777,Risk 3 (Low),41.85498427589261,-87.72470284188569
67809,Risk 3 (Low),41.866181405606476,-87.7152966633214
67824,Risk 3 (Low),41.866181405606476,-87.7152966633214
67826,Risk 3 (Low),41.85132422344611,-87.73219217780218
67833,Risk 3 (Low),41.76271098590868,-87.56312817672709
67845,Risk 3 (Low),41.90404034928421,-87.62933545937574
67879,Risk 3 (Low),41.75022123811565,-87.66521277969126
67890,Risk 3 (Low),41.790509033356855,-87.64837073729824
67909,Risk 3 (Low),41.909499044957975,-87.7647109791247
67939,Risk 3 (Low),41.848005089775185,-87.70864812207589
67947,Risk 3 (Low),41.97616562906733,-87.67772952184824
67982,Risk 3 (Low),41.90855121194696,-87.63836566082679
68008,Risk 3 (Low),41.78034880066007,-87.6643888399963
68076,Risk 3 (Low),41.8932723034826,-87.62146879561674
68122,Risk 3 (Low),41.943132594511816,-87.64921766458053
68162,Risk 3 (Low),42.00781354374328,-87.66515829203934
68170,Risk 3 (Low),41.90551187664208,-87.72511200015293
68298,Risk 3 (Low),41.848005089775185,-87.70864812207589
68302,Risk 3 (Low),41.76271098590868,-87.56312817672709
68320,Risk 3 (Low),41.7801519591981,-87.6057775240808
68321,Risk 3 (Low),41.964992530664745,-87.65737665478552
68381,Risk 3 (Low),41.75066269564234,-87.64996089073604
68404,Risk 3 (Low),41.84704480232009,-87.71471846512402
68433,Risk 3 (Low),41.77913304503548,-87.6847066410762
68454,Risk 3 (Low),41.98563842104888,-87.65509432327092
68468,Risk 3 (Low),41.73617770759474,-87.64406634865368
68469,Risk 3 (Low),41.85498427589261,-87.72470284188569
68471,Risk 3 (Low),41.965724537953655,-87.70824350196104
68621,Risk 3 (Low),41.931781642116775,-87.71863201286443
68670,Risk 3 (Low),41.874750447026074,-87.72531369682724
68678,Risk 3 (Low),41.97326747331668,-87.65963700095104
68681,Risk 3 (Low),41.751009580289924,-87.62440141614083
68697,Risk 3 (Low),41.7362124202273,-87.62401244533267
68858,Risk 3 (Low),41.93555816192646,-87.64410158070869
68880,Risk 3 (Low),41.78727696375553,-87.62413800317614
68882,Risk 3 (Low),41.883108620702494,-87.62846686342624
68903,Risk 3 (Low),41.91715537869547,-87.71821025412196
68935,Risk 3 (Low),41.90283323431103,-87.72015611383799
68952,Risk 3 (Low),41.86655169621582,-87.70207678205307
68962,Risk 3 (Low),41.96129288575419,-87.70873607582163
68964,Risk 3 (Low),41.96129288575419,-87.70873607582163
69014,Risk 3 (Low),41.9099859266552,-87.67707965187611
69154,Risk 3 (Low),41.874750447026074,-87.72531369682724
69157,Risk 3 (Low),41.74386958308603,-87.65370482767794
69159,Risk 3 (Low),41.948404588730156,-87.68451732553093
69177,Risk 3 (Low),41.98830304550835,-87.66966748640182
69218,Risk 3 (Low),41.72261573035205,-87.55440946348749
69226,Risk 3 (Low),41.939325192495275,-87.71746162505319
69278,Risk 3 (Low),41.88209336730132,-87.63039164462683
69320,Risk 3 (Low),41.85528729383374,-87.65649488621374
69366,Risk 3 (Low),41.965724537953655,-87.70824350196104
69372,Risk 3 (Low),41.881967467024346,-87.6351654428475
69401,Risk 3 (Low),41.87949547248324,-87.63382966060513
69407,Risk 3 (Low),41.778421336390466,-87.70297605813722
69408,Risk 3 (Low),41.87949547248324,-87.63382966060513
69418,Risk 3 (Low),41.91862940869189,-87.69012302262762
69447,Risk 3 (Low),41.976529380438755,-87.65972361874651
69460,Risk 3 (Low),41.9673635873824,-87.65856734441053
69475,Risk 3 (Low),41.89645531336705,-87.62564516650413
69489,Risk 3 (Low),41.90997097432308,-87.70949761510845
69508,Risk 3 (Low),41.976529380438755,-87.65972361874651
69532,Risk 3 (Low),42.008536400868735,-87.91442843927048
69539,Risk 3 (Low),41.91862940869189,-87.69012302262762
69566,Risk 3 (Low),41.96884518171126,-87.67933472473636
69570,Risk 3 (Low),41.96605186030472,-87.67925600194582
69571,Risk 3 (Low),41.99767963379983,-87.69908100330238
69575,Risk 3 (Low),41.88324216268782,-87.64108792858264
69577,Risk 3 (Low),41.92449720963405,-87.71669382770322
69591,Risk 3 (Low),41.72108279142432,-87.66418596076956
69592,Risk 3 (Low),41.931847783035664,-87.7134266263389
69603,Risk 3 (Low),41.961415494294435,-87.68968978092478
69605,Risk 3 (Low),41.98563842104888,-87.65509432327092
69618,Risk 3 (Low),41.92237358122964,-87.68771095395634
69619,Risk 3 (Low),41.9673635873824,-87.65856734441053
69622,Risk 3 (Low),41.92500252184777,-87.68857100666655
69626,Risk 3 (Low),41.768748511775094,-87.6443581820599
69627,Risk 3 (Low),41.95570757069834,-87.67967808902931
69630,Risk 3 (Low),41.93257918371583,-87.67832745597184
69636,Risk 3 (Low),41.994458784776384,-87.65894716636456
69640,Risk 3 (Low),41.932019940834046,-87.71725848978883
69647,Risk 3 (Low),41.96522681199653,-87.66180290683037
69652,Risk 3 (Low),41.93257918371583,-87.67832745597184
69658,Risk 3 (Low),41.810001478300926,-87.69318135230999
69660,Risk 3 (Low),41.77290240985873,-87.64446132727797
69662,Risk 3 (Low),42.00973523068949,-87.67398423910822
69669,Risk 3 (Low),41.92485453942065,-87.7041675433878
69679,Risk 3 (Low),41.88935425192819,-87.62410245624348
69680,Risk 3 (Low),41.965364176671024,-87.66787951759918
69687,Risk 3 (Low),41.9673635873824,-87.65856734441053
69690,Risk 3 (Low),41.964992530664745,-87.65737665478552
69696,Risk 3 (Low),41.97326747331668,-87.65963700095104
69699,Risk 3 (Low),42.019420151811104,-87.68935307252893
69702,Risk 3 (Low),41.88086515590373,-87.72337596775058
69716,Risk 3 (Low),41.97435049681927,-87.65481048725695
69722,Risk 3 (Low),41.96466204005439,-87.65463335884209
69731,Risk 3 (Low),41.91862940869189,-87.69012302262762
69733,Risk 3 (Low),41.750380470264275,-87.65429992658484
69737,Risk 3 (Low),42.003089428660964,-87.67218277593504
69748,Risk 3 (Low),41.971216840373906,-87.6595820453809
69751,Risk 3 (Low),41.80287977811327,-87.58184369392683
69760,Risk 3 (Low),41.924602103712495,-87.7259506061828
69778,Risk 3 (Low),41.931847783035664,-87.7134266263389
69791,Risk 3 (Low),41.750060362735255,-87.6826991273179
69796,Risk 3 (Low),41.94296485879698,-87.68832147019586
69802,Risk 3 (Low),41.89479837028341,-87.61586664567874
69803,Risk 3 (Low),41.965364176671024,-87.66787951759918
69804,Risk 3 (Low),42.007987307181004,-87.66762882702757
69806,Risk 3 (Low),42.007779349379355,-87.66693986143719
69809,Risk 3 (Low),41.979740849693904,-87.66812518519099
69810,Risk 3 (Low),41.9352934991878,-87.63953546157596
69811,Risk 3 (Low),41.86615189341997,-87.71843697167586
69821,Risk 3 (Low),41.73650145744176,-87.66322829098371
69827,Risk 3 (Low),41.91715537869547,-87.71821025412196
69833,Risk 3 (Low),41.91751848308147,-87.70576777646008
69864,Risk 3 (Low),41.910343988289064,-87.69538758893816
69883,Risk 3 (Low),41.95381203292384,-87.70771710181603
69889,Risk 3 (Low),41.948094576041065,-87.71120897674419
69892,Risk 3 (Low),41.972352270219275,-87.72829007860408
69896,Risk 3 (Low),41.96119409863679,-87.68996697040056
69899,Risk 3 (Low),42.001438015031326,-87.67161219068727
69906,Risk 3 (Low),41.92088375918306,-87.7292587630687
69909,Risk 3 (Low),41.96782999952922,-87.76733074091813
69912,Risk 3 (Low),41.951975092257854,-87.64948244966875
69921,Risk 3 (Low),41.95351429360543,-87.68859943803591
69933,Risk 3 (Low),41.9099859266552,-87.67707965187611
69971,Risk 3 (Low),41.9605322289991,-87.76709702598345
69977,Risk 3 (Low),41.72108279142432,-87.66418596076956
69987,Risk 3 (Low),41.939208462011344,-87.72680936145193
69992,Risk 3 (Low),41.972947407940566,-87.74825048112776
69994,Risk 3 (Low),41.93243602862578,-87.70238542607703
70003,Risk 3 (Low),41.93257918371583,-87.67832745597184
70006,Risk 3 (Low),41.96371048751788,-87.72805162851607
70009,Risk 3 (Low),41.8075025546062,-87.7237211599538
70019,Risk 3 (Low),41.93659501531509,-87.66869807574506
70028,Risk 3 (Low),41.92485453942065,-87.7041675433878
70029,Risk 3 (Low),41.99758526192629,-87.67061215536354
70031,Risk 3 (Low),41.932660880216865,-87.68777115199025
70035,Risk 3 (Low),41.94984940222624,-87.65847396432044
70042,Risk 3 (Low),41.930943088114155,-87.7995959737236
70045,Risk 3 (Low),41.77316697677645,-87.61057130526635
70053,Risk 3 (Low),41.91715537869547,-87.71821025412196
70077,Risk 3 (Low),41.92088375918306,-87.7292587630687
70100,Risk 3 (Low),41.93233106739192,-87.67798872856643
70107,Risk 3 (Low),42.00973523068949,-87.67398423910822
70108,Risk 3 (Low),42.008536400868735,-87.91442843927048
70112,Risk 3 (Low),42.018644413387115,-87.69033068415985
70113,Risk 3 (Low),41.93332233478218,-87.64513435590099
70123,Risk 3 (Low),41.750380470264275,-87.65429992658484
70126,Risk 3 (Low),41.84075402033651,-87.71850426969792
70133,Risk 3 (Low),42.019420151811104,-87.68935307252893
70139,Risk 3 (Low),41.961606918582184,-87.6758912971698
70150,Risk 3 (Low),41.80789596041792,-87.73027570952607
70167,Risk 3 (Low),41.84980373339615,-87.70991938706648
70175,Risk 3 (Low),41.93099582326617,-87.79532809968535
70190,Risk 3 (Low),41.866237768795344,-87.7106621287964
70199,Risk 3 (Low),41.924001294450896,-87.69890950999427
70204,Risk 3 (Low),41.9384264625431,-87.78608939775991
70207,Risk 3 (Low),41.9977812592342,-87.69331656011894
70210,Risk 3 (Low),41.848112537602255,-87.70039385350738
70217,Risk 3 (Low),42.01235658103838,-87.6633812952827
70219,Risk 3 (Low),41.96834598677597,-87.72851802017685
70250,Risk 3 (Low),41.83703373753447,-87.72197260949982
70259,Risk 3 (Low),41.91040902362901,-87.687370268401
70277,Risk 3 (Low),41.866254930227,-87.72704914147509
70283,Risk 3 (Low),41.840537313143685,-87.73402976925541
70289,Risk 3 (Low),41.880699246124394,-87.63972502663869
70291,Risk 3 (Low),41.93067790658585,-87.70980863494152
70297,Risk 3 (Low),41.960882513674356,-87.7276792419795
70299,Risk 3 (Low),41.866181405606476,-87.7152966633214
70301,Risk 3 (Low),41.807661993600505,-87.7314802731113
70320,Risk 3 (Low),41.750060362735255,-87.6826991273179
70332,Risk 3 (Low),42.00044349612888,-87.66085935090256
70344,Risk 3 (Low),41.73650145744176,-87.66322829098371
70359,Risk 3 (Low),41.93191327307171,-87.72598056728873
70376,Risk 3 (Low),41.84093316358769,-87.70722417685923
70390,Risk 3 (Low),41.91041093896522,-87.68889915453741
70391,Risk 3 (Low),41.8464606639961,-87.7038037640727
70392,Risk 3 (Low),41.962960556645044,-87.70844664628895
70399,Risk 3 (Low),41.880128783026336,-87.6471646007692
70422,Risk 3 (Low),42.007987307181004,-87.66762882702757
70426,Risk 3 (Low),42.007779349379355,-87.66693986143719
70427,Risk 3 (Low),41.933474039451035,-87.64559929166136
70445,Risk 3 (Low),41.9386767106555,-87.7671862996302
70447,Risk 3 (Low),41.88063650295189,-87.62602053075416
70448,Risk 3 (Low),41.83883416053114,-87.72790458266608
70449,Risk 3 (Low),41.96899072907463,-87.6687614643887
70468,Risk 3 (Low),41.88086515590373,-87.72337596775058
70471,Risk 3 (Low),41.94088651314523,-87.76672761055836
70489,Risk 3 (Low),41.70286624017627,-87.55975056538033
70500,Risk 3 (Low),41.94044398219797,-87.76671264786106
70513,Risk 3 (Low),41.84446925287102,-87.7019302144728
70520,Risk 3 (Low),41.945760427906144,-87.6492932437005
70524,Risk 3 (Low),41.98477185869853,-87.66918238190145
70527,Risk 3 (Low),41.93994602975603,-87.65907761920569
70532,Risk 3 (Low),41.939800984064476,-87.65416108613294
70536,Risk 3 (Low),41.968372953872795,-87.7050251615327
70563,Risk 3 (Low),41.95859611307957,-87.64989539011404
70573,Risk 3 (Low),41.93261594514088,-87.76614648008206
70589,Risk 3 (Low),41.93099582326617,-87.79532809968535
70597,Risk 3 (Low),41.93215767914752,-87.76642459883053
70606,Risk 3 (Low),41.93245229040895,-87.66824899757319
70611,Risk 3 (Low),41.88947737608096,-87.62680263084833
70613,Risk 3 (Low),41.943719076067936,-87.66377849058603
70621,Risk 3 (Low),41.93956054566403,-87.67059269385193
70643,Risk 3 (Low),41.92463784437194,-87.70380360340843
70644,Risk 3 (Low),41.84789235474472,-87.71992137698628
70652,Risk 3 (Low),41.92469690423295,-87.69747184229614
70665,Risk 3 (Low),41.88980190256411,-87.62814677904892
70668,Risk 3 (Low),41.97582728133259,-87.71136528061508
70672,Risk 3 (Low),41.84980373339615,-87.70991938706648
70676,Risk 3 (Low),41.92958535701944,-87.7072234494793
70691,Risk 3 (Low),41.84542903057821,-87.69783821152265
70706,Risk 3 (Low),41.950337385207895,-87.68336637393412
70709,Risk 3 (Low),41.939713343725145,-87.65998560081745
70713,Risk 3 (Low),41.99778601054762,-87.6929777500132
70717,Risk 3 (Low),41.93748680114391,-87.64416737601799
70719,Risk 3 (Low),41.997975012275454,-87.68192611346663
70720,Risk 3 (Low),41.951975092257854,-87.64948244966875
70743,Risk 3 (Low),41.95318258956984,-87.77525937528091
70752,Risk 3 (Low),41.923680700297396,-87.79867612863558
70755,Risk 3 (Low),41.88199433820508,-87.6397586848809
70757,Risk 3 (Low),41.759123814895936,-87.58629428541403
70761,Risk 3 (Low),41.951410455725544,-87.66006874793833
70762,Risk 3 (Low),41.88199433820508,-87.6397586848809
70769,Risk 3 (Low),41.698675240869925,-87.72049485543255
70775,Risk 3 (Low),41.932151379337505,-87.70484154873155
70794,Risk 3 (Low),41.931852775217145,-87.71290124965445
70800,Risk 3 (Low),41.98425875358993,-87.66086971906103
70804,Risk 3 (Low),41.93769388463612,-87.64934141699324
70820,Risk 3 (Low),41.885237799492714,-87.62778183447382
70821,Risk 3 (Low),41.839023500898406,-87.7120564779216
70823,Risk 3 (Low),41.885237799492714,-87.62778183447382
70825,Risk 3 (Low),41.92491641566072,-87.69747587051684
70834,Risk 3 (Low),41.92473390876357,-87.68778278411594
70837,Risk 3 (Low),41.83888223096642,-87.7096094353966
70846,Risk 3 (Low),41.77290240985873,-87.64446132727797
70847,Risk 3 (Low),41.948614742509385,-87.64819878822544
70848,Risk 3 (Low),41.9631006198272,-87.70815753547743
70861,Risk 3 (Low),41.953970896310814,-87.71261046832821
70870,Risk 3 (Low),41.768748511775094,-87.6443581820599
70873,Risk 3 (Low),41.8464606639961,-87.7038037640727
70880,Risk 3 (Low),41.89168851736832,-87.6243071781258
70887,Risk 3 (Low),41.884588371969095,-87.6232725610553
70892,Risk 3 (Low),41.93808446822169,-87.80689674887883
70897,Risk 3 (Low),41.983276253320106,-87.68984475766506
70899,Risk 3 (Low),41.84093316358769,-87.70722417685923
70900,Risk 3 (Low),41.91735854510604,-87.69934106867798
70913,Risk 3 (Low),41.97198122069018,-87.72798689785583
70931,Risk 3 (Low),41.997901187567855,-87.68636698323603
70933,Risk 3 (Low),41.96502682374515,-87.6665355862897
70937,Risk 3 (Low),41.798703799236996,-87.7433539369714
70938,Risk 3 (Low),41.887705379378254,-87.62058814392799
70971,Risk 3 (Low),41.88199433820508,-87.6397586848809
70987,Risk 3 (Low),41.84594768506663,-87.72630005498054
70992,Risk 3 (Low),41.923680700297396,-87.79867612863558
70993,Risk 3 (Low),41.94588373244229,-87.77630803819609
70994,Risk 3 (Low),41.88063650295189,-87.62602053075416
71004,Risk 3 (Low),41.939731753032866,-87.71266537793763
71025,Risk 3 (Low),41.91735854510604,-87.69934106867798
71028,Risk 3 (Low),41.93865913728022,-87.76855864205577
71038,Risk 3 (Low),41.92376935343716,-87.78762609897198
71040,Risk 3 (Low),41.9395777685524,-87.68701808965533
71053,Risk 3 (Low),41.98315624334972,-87.71076900113067
71057,Risk 3 (Low),41.986995125213745,-87.70191193180706
71058,Risk 3 (Low),41.9952114602224,-87.66027799290869
71059,Risk 3 (Low),41.939836337629316,-87.65173777355251
71062,Risk 3 (Low),41.93790916163657,-87.64884860072691
71080,Risk 3 (Low),41.975258067212955,-87.76880656727909
71084,Risk 3 (Low),41.8932723034826,-87.62146879561674
71086,Risk 3 (Low),41.70626826171425,-87.68097505861364
71094,Risk 3 (Low),41.92375020104243,-87.78988085962635
71096,Risk 3 (Low),41.935758076987106,-87.76654821120266
71109,Risk 3 (Low),41.91313727314069,-87.80576283221285
71121,Risk 3 (Low),41.938433132438185,-87.7689872961771
71127,Risk 3 (Low),41.953913903217355,-87.68772890356796
71140,Risk 3 (Low),41.80134164821062,-87.6746606618264
71141,Risk 3 (Low),41.923755883896405,-87.8053568587367
71142,Risk 3 (Low),41.94826800772413,-87.66904181538277
71155,Risk 3 (Low),41.94707937016383,-87.66900729909351
71156,Risk 3 (Low),41.88454011059238,-87.62430852246028
71165,Risk 3 (Low),41.868892388493535,-87.64209545611185
71168,Risk 3 (Low),41.69236151881665,-87.68102643822441
71173,Risk 3 (Low),41.84446925287102,-87.7019302144728
71185,Risk 3 (Low),41.997366866920245,-87.70445027779745
71201,Risk 3 (Low),41.990299688691714,-87.7051332138915
71204,Risk 3 (Low),41.95704029951324,-87.65476289220128
71215,Risk 3 (Low),41.880211796450354,-87.75905986096278
71232,Risk 3 (Low),41.91737931678818,-87.69725064026629
71236,Risk 3 (Low),41.93099582326617,-87.79532809968535
71245,Risk 3 (Low),41.72178628789281,-87.62739191008811
71247,Risk 3 (Low),41.74356545095728,-87.64368965493803
71248,Risk 3 (Low),41.93885685727634,-87.73665676811017
71249,Risk 3 (Low),41.93940518788844,-87.71090059180948
71257,Risk 3 (Low),41.93092735792109,-87.80107211456962
71262,Risk 3 (Low),41.758468863935335,-87.6178890142869
71273,Risk 3 (Low),41.85164923388343,-87.63183832330219
71279,Risk 3 (Low),41.766603022169406,-87.56632372273565
71308,Risk 3 (Low),41.73758139598876,-87.60499623094107
71316,Risk 3 (Low),42.00015300195476,-87.67115356614558
71325,Risk 3 (Low),41.948614742509385,-87.64819878822544
71349,Risk 3 (Low),41.95438384818572,-87.65419529417021
71367,Risk 3 (Low),41.759123814895936,-87.58629428541403
71388,Risk 3 (Low),41.80134164821062,-87.6746606618264
71452,Risk 3 (Low),41.90217743763021,-87.752316638429
71455,Risk 3 (Low),41.90217743763021,-87.752316638429
71495,Risk 3 (Low),41.74356545095728,-87.64368965493803
71508,Risk 3 (Low),41.758468863935335,-87.6178890142869
71572,Risk 3 (Low),41.80134164821062,-87.6746606618264
71588,Risk 3 (Low),41.759123814895936,-87.58629428541403
71621,Risk 3 (Low),41.85164923388343,-87.63183832330219
71637,Risk 3 (Low),42.00015300195476,-87.67115356614558
71647,Risk 3 (Low),41.86631468848449,-87.7227985037213
71678,Risk 3 (Low),41.89975949722612,-87.66107806136165
71681,Risk 3 (Low),41.9038281774845,-87.62890821819511
71682,Risk 3 (Low),41.97580062815589,-87.71349867231146
71705,Risk 3 (Low),41.72178628789281,-87.62739191008811
71743,Risk 3 (Low),41.99713137588713,-87.72831703541054
71745,Risk 3 (Low),41.97773220402827,-87.65517226785957
71760,Risk 3 (Low),41.90217743763021,-87.752316638429
71761,Risk 3 (Low),41.94010202246477,-87.64425441372983
71774,Risk 3 (Low),41.939253344724186,-87.70278523303574
71793,Risk 3 (Low),41.89772438062681,-87.69690243085856
71857,Risk 3 (Low),41.756231795022,-87.63243236579204
71886,Risk 3 (Low),41.88109541077971,-87.7050604260231
71899,Risk 3 (Low),41.896410675641775,-87.62413329655163
71936,Risk 3 (Low),41.960833054883544,-87.7281373632458
71944,Risk 3 (Low),41.95382542137118,-87.70563413726974
71957,Risk 3 (Low),41.97600177657613,-87.67383790914606
71960,Risk 3 (Low),41.793001788997735,-87.73404345625954
71965,Risk 3 (Low),41.735600358882884,-87.66907677991777
71969,Risk 3 (Low),41.89975949722612,-87.66107806136165
72033,Risk 3 (Low),41.87672216051081,-87.63471047025764
72100,Risk 3 (Low),41.866501191036456,-87.68615759902146
72101,Risk 3 (Low),41.82290845958193,-87.70426021024545
72114,Risk 3 (Low),41.866501191036456,-87.68615759902146
72115,Risk 3 (Low),41.752052783416346,-87.57462755343991
72116,Risk 3 (Low),41.75203775795195,-87.5758469801637
72121,Risk 3 (Low),41.99755215122281,-87.70629807935669
72145,Risk 3 (Low),41.97600177657613,-87.67383790914606
72199,Risk 3 (Low),41.72178628789281,-87.62739191008811
72222,Risk 3 (Low),41.91346823016767,-87.6550322048157
72263,Risk 3 (Low),41.986419579695884,-87.73403738187919
72264,Risk 3 (Low),41.882511624325474,-87.68632443322204
72284,Risk 3 (Low),41.752052783416346,-87.57462755343991
72295,Risk 3 (Low),41.75203775795195,-87.5758469801637
72312,Risk 3 (Low),41.866501191036456,-87.68615759902146
72350,Risk 3 (Low),41.88065941145893,-87.72219366885722
72374,Risk 3 (Low),41.97971181711801,-87.65981330058445
72386,Risk 3 (Low),41.83223357562379,-87.67487116463238
72430,Risk 3 (Low),41.86629178354989,-87.72448314874546
72468,Risk 3 (Low),41.73056578391096,-87.55112202921333
72524,Risk 3 (Low),41.881284102520006,-87.68562041782191
72532,Risk 3 (Low),42.008536400868735,-87.91442843927048
72535,Risk 3 (Low),42.0058719024511,-87.66085202755195
72658,Risk 3 (Low),41.85620222115556,-87.65774497241726
72663,Risk 3 (Low),41.735600358882884,-87.66907677991777
72695,Risk 3 (Low),41.83223357562379,-87.67487116463238
72734,Risk 3 (Low),41.994681202323896,-87.65871453467993
72791,Risk 3 (Low),41.764936885502905,-87.62832185391876
72813,Risk 3 (Low),41.948178600234314,-87.66389687202293
72841,Risk 3 (Low),41.94549885139411,-87.65497285142328
72887,Risk 3 (Low),41.752052783416346,-87.57462755343991
72890,Risk 3 (Low),41.8932723034826,-87.62146879561674
72895,Risk 3 (Low),41.75203775795195,-87.5758469801637
72905,Risk 3 (Low),41.94676346143461,-87.70298659047725
72921,Risk 3 (Low),42.009939363491725,-87.67432953633713
72938,Risk 3 (Low),42.0103014159201,-87.67504930323366
72977,Risk 3 (Low),41.73056578391096,-87.55112202921333
72997,Risk 3 (Low),41.8735218856565,-87.71048642868381
73016,Risk 3 (Low),41.85386830200632,-87.67821915483191
73018,Risk 3 (Low),41.97045302054735,-87.76299144356967
73019,Risk 3 (Low),41.94676346143461,-87.70298659047725
73021,Risk 3 (Low),41.91705724161532,-87.72649508692155
73024,Risk 3 (Low),41.91705724161532,-87.72649508692155
73082,Risk 3 (Low),41.91346823016767,-87.6550322048157
73120,Risk 3 (Low),41.99071002899775,-87.70768023858349
73159,Risk 3 (Low),41.909505875512316,-87.76404831827487
73177,Risk 3 (Low),41.71290861476263,-87.5922997300395
73201,Risk 3 (Low),42.01723943418763,-87.69034559604374
73203,Risk 3 (Low),41.90289801384067,-87.68783815086073
73233,Risk 3 (Low),41.93925392247789,-87.70266286894167
73246,Risk 3 (Low),41.91039118774778,-87.6765725392749
73258,Risk 3 (Low),41.86655169621582,-87.70207678205307
73292,Risk 3 (Low),41.96864140759437,-87.69872461659669
73305,Risk 3 (Low),41.909505875512316,-87.76404831827487
73316,Risk 3 (Low),41.97045302054735,-87.76299144356967
73360,Risk 3 (Low),41.730116638529886,-87.60694294434614
73369,Risk 3 (Low),41.7975215482685,-87.70504311350855
73412,Risk 3 (Low),42.0103014159201,-87.67504930323366
73429,Risk 3 (Low),41.76510261000395,-87.67368736760571
73436,Risk 3 (Low),42.009939363491725,-87.67432953633713
73482,Risk 3 (Low),41.780356077341054,-87.61523006206954
73506,Risk 3 (Low),41.78783563115532,-87.74127655955658
73516,Risk 3 (Low),41.87853127835361,-87.63942745962717
73564,Risk 3 (Low),41.94007949668328,-87.6501127806443
